url,region,price,year,manufacturer,model,condition,fuel,odometer,transmission,drive,type,description,state,lat,long,posting_date,vehicle_age,vehicle_label,market_median_price,deal_score
https://austin.craigslist.org/cto/d/buda-2015-nissan-atlima-25s/7311752978.html,austin,7998,2015.0,nissan,altima 2.5s,good,gas,139000.0,automatic,fwd,sedan,"Hello,                               I’m selling my 2015 Nissan Altima 2.5S with 139k miles runs and drive good clean tittle Automatic transmission freezing cold Ac brand new tires new oil change clean inside out non smoker sedan push start keys less entry good size sedan new state inspection and em",tx,30.0918,-97.8534,2021-04-24T02:22:06-0500,10.0,2015 Nissan Altima 2.5S,8750.0,752.0
https://denver.craigslist.org/ctd/d/denver-1999-ford-f800-dump-truck-59l/7316288352.html,denver,29750,1999.0,ford,cf8000,excellent,diesel,99199.0,automatic,,,"Stock #13554W 1999 Ford F800 9' Dump Truck 5.9L Cummins Turbo Diesel 190hp. Automatic Transmission 99,199 Miles 26,000 GVWR (CDL Required) 9' Dump Body, 96"" Wide, 22"" Tall Pull Tarp 2"" Receiver Hitch 6 & 7 Way Wire Harness Electric Brake Controller 2' Tool Box 3 Person Seating Air Brakes Spring Susp",co,39.843445,-104.947414,2021-05-03T11:16:57-0600,26.0,1999 Ford Cf8000,29750.0,0.0
https://toledo.craigslist.org/ctd/d/monclova-2014-ram-promaster-cargo-van/7306077959.html,toledo,18995,2014.0,ram,promaster cargo van,,gas,147382.0,automatic,fwd,van,"2014 Ram ProMaster Cargo Van 2500 Van 136 WB Tradesman -- $18,995       ☎ Call: (419) 561-4519  ext 10105  📱 Text  10105 to  (419) 561-4519 Vehicle Information: 2014 Ram ProMaster Cargo Van 2500 Van 136 WB TradesmanPrice:  $18,995    Year:  2014*      Make:  *Ram**      Model:  *ProMaster Cargo Van*",oh,41.60201,-83.786937,2021-04-13T08:31:49-0400,11.0,2014 Ram Promaster Cargo Van,21995.0,3000.0
https://boise.craigslist.org/cto/d/emmett-2013-ford-focus-titanium/7313494517.html,boise,10500,2013.0,ford,focus titanium,excellent,gas,54728.0,automatic,fwd,hatchback,"54,728 miles with new tires at 50,203 miles.  Maintained at required intervals.  One owner.  This car is flat towable (4 wheels down) so perfect for someone looking for a ready-to-go toad or would make a great gift for that special grad.  It handles like a dream and has all the goodies…top of the Fo",id,43.9089,-116.4927,2021-04-27T13:42:03-0600,12.0,2013 Ford Focus Titanium,7847.5,-2652.5
https://minneapolis.craigslist.org/hnp/ctd/d/minneapolis-08-outback-llbean-30-h6/7315418783.html,minneapolis / st paul,8900,2008.0,subaru,outback,excellent,gas,150563.0,automatic,4wd,suv,"If its posted its Available..This 1 owner car is in exceptional condition, it has been painstakingly cared for and maintained having been serviced on time and as recommended 37 times. This is the 3.0 R. L.L.Bean Model with Subarus reliable flat H6 Cylinder engine 245 hp. with Subarus 3 position Si d",mn,44.9034,-93.374,2021-05-01T13:26:09-0500,17.0,2008 Subaru Outback,6400.0,-2500.0
https://cleveland.craigslist.org/cto/d/mentor-2005-chevrolet-tahoe/7315331227.html,cleveland,2950,2005.0,chevrolet,tahoe,,gas,190000.0,automatic,,,"05 Chevy Tahoe LT v8 4x4 Runs and drives excellent, good tirestires and brakes, new  gas lines new brake lines very clean inside very nice interior  great running Tahoe.",oh,41.6895,-81.3421,2021-05-01T12:02:51-0400,20.0,2005 Chevrolet Tahoe,5600.0,2650.0
https://modesto.craigslist.org/cto/d/tracy-2004-toyota-camry/7308132571.html,modesto,3950,2004.0,toyota,camry,good,gas,143200.0,automatic,fwd,,"Nice, economical and reliable 2004 Toyota Camry. 4-cylinder and automatic transmission runs, drives and shifts great.  Four new tires.  Lower miles. Clean title.  2022 registration.  Please no texts or email.  5 1 0 - 3 2 5 -76 67 Only $3950",ca,37.741529,-121.55293,2021-04-17T01:51:29-0700,21.0,2004 Toyota Camry,4000.0,50.0
https://elpaso.craigslist.org/ctd/d/el-paso-2014-ford-150-4wd-supercrew-145/7306751989.html,el paso,24995,2014.0,ford,f-150,excellent,gas,165148.0,automatic,4wd,pickup,"Melendez Auto Sales Inc. 7725 Alameda Ave 7712 Alameda Ave, El Paso, TX 79915Or use the link belowto view more information!http://WWW.MELENDEZAUTOSALES.COM💬💬💬 HABLAMOS ESPAÑOL. 💬💬💬Para mas informacion, llamar al ☎ (915) 772-0020 / 91577840142014 Ford F-150 4WD SuperCrew 145 lariat Pickup 165,148 mil",tx,31.732128,-106.36604,2021-04-14T11:16:03-0600,11.0,2014 Ford F-150,23624.5,-1370.5
https://raleigh.craigslist.org/ctd/d/wilmington-2015-ram-2500-tradesman/7307913507.html,raleigh / durham / ch,15995,2015.0,ram,2500 tradesman crew cab,,gas,165100.0,automatic,4wd,,"HURRY! SAVE THOUSANDS! WONT BE HERE LONG AT THIS PRICE! CLEAN TITLE, LOOKS AND RUNS GOOD! 2015 DODGE RAM 2500 TRADESMAN SUPER CREW CAB 4 DOOR 2WD TRUCK, WHITE METALLIC EXTERIOR W GREY INTERIOR, CORPORATE TRUCK SERVICED UNDER MAINTENANCE PLAN, 5.7L HEMI V8 ENGINE, ALL POWER OPTIONS INCLUDING POWER WI",nc,34.254848,-77.845567,2021-04-16T16:16:59-0400,10.0,2015 Ram 2500 Tradesman Crew Cab,15795.0,-200.0
https://desmoines.craigslist.org/ctd/d/norwalk-2008-toyota-prius-great-mpg/7315089133.html,des moines,6500,2008.0,toyota,prius,,hybrid,129400.0,automatic,,,"Performance Auto LLC 5102 Highway 28 Norwalk, IA 50211 515-981-1111 www.performanceautoia.com  $6,500.00 Asking Price  2008 Toyota Prius  - 129,400 Miles - 1.5L 4 Cylinder Hybrid Engine - CVT Automatic Transmission - MPG 48 City/45 Highway - Brand New Spark Plugs - Fresh Oil Change - Air Conditionin",ia,41.452969,-93.685243,2021-04-30T18:19:48-0500,17.0,2008 Toyota Prius,5995.0,-505.0
https://stockton.craigslist.org/ctd/d/fair-oaks-2015-chevrolet-silverado-2500/7311489370.html,stockton,39999,2015.0,chevrolet,silverado 2500 lt 4x4,excellent,diesel,152564.0,automatic,4wd,truck,"Make: Chevrolet Stock # 100932 Model: Silverado 2500 LT Crew Cab 4X4 Interior Color: Jet Black/Dark Ash Year: 2015 Exterior Color: Summit White Mileage :152,564 VIN: 1GC1KVE83FF146098 Engine: Duramax 6.6L Diesel Turbo V8 397hp 765ft. lbs. Transmission: Automatic    ⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️",ca,38.640574,-121.270137,2021-04-23T11:43:02-0700,10.0,2015 Chevrolet Silverado 2500 Lt 4X4,39999.0,0.0
https://yuma.craigslist.org/ctd/d/tempe-2016-ford-150-f150-150-sport-4wd/7308030447.html,yuma,39995,2016.0,ford,f-150 xlt sport supercrew,,gas,56654.0,automatic,4wd,pickup,"2016 Ford F-150 XLT SPORT SUPERCREW Truck2016 FORD F-150 F150 F 150 SPORT 4WD CREW LIFTED~ TRUCKSExterior Color: Oxford WhiteInterior Color: BlackVIN: 1FTEW1EG6GFB05827Mileage: 56,654MPG: 16 City / 22 HighwayEngine: EcoBoost 3.5L Twin Turbo V6 365hp 420ft. lbs.Fuel: GasolineTransmission: AutomaticDr",az,33.396353,-111.954863,2021-04-16T17:07:44-0700,9.0,2016 Ford F-150 Xlt Sport Supercrew,39995.0,0.0
https://elpaso.craigslist.org/cto/d/el-paso-2008-lincoln-navigator-runs/7314384972.html,el paso,6500,2008.0,lincoln,navigator,good,gas,196000.0,automatic,,,"2008 Lincoln Navigator, V8 5.4 L Engine, Runs very good, Automatic everything, $6500 obo 196,000 miles, Clean Title.  Please call John  show contact info   Thank You",tx,31.7674,-106.4304,2021-04-29T11:02:53-0600,17.0,2008 Lincoln Navigator,8553.5,2053.5
https://odessa.craigslist.org/ctd/d/san-angelo-2014-bmw-series-320i-sedan/7313865857.html,odessa / midland,9985,2014.0,bmw,3-series,good,gas,132245.0,automatic,rwd,sedan,"2014 BMW 3-Series 320i Sedan - $9,985  Year: 2014 Make:BMW Model:3-Series Trim:320i Sedan Mileage:132,245 Stock #:ShwdBmw14 VIN:WBA3B1G53ENS78395 Trans:Automatic Color:Gray Vehicle Type:Sedan State:TX Drive Train:RWD Engine:2.0L L4 DOHC 16V  Notes   Vehicle Options ABS BrakesAir ConditioningAlloy Wh",tx,31.453312,-100.464064,2021-04-28T11:13:25-0500,11.0,2014 Bmw 3-Series,13988.0,4003.0
https://spokane.craigslist.org/cto/d/spokane-ford-taurus-2006/7317040423.html,spokane / coeur d'alene,1000,2000.0,ford,taurus le,good,gas,175000.0,automatic,fwd,sedan,MILEAGE ..UNKNOWN......RUNS AND DRIVES GOOD...INTERIOR NICE LEATHER       EXTERIOR >>GOOD SHAPE.....MUST SEE TO APPRECIATE  OIL PRESSURE SENSOR LIGHT IS ON...I HAVE BEEN DRIVING IT ALL MONTH.....                                        RUNS FINE!!!!,wa,47.6156,-117.3622,2021-05-04T17:36:06-0700,25.0,2000 Ford Taurus Le,1000.0,0.0
https://southcoast.craigslist.org/ctd/d/tiverton-2004-chevy-silverado-1500/7312044615.html,south coast,8795,2004.0,chevrolet,silverado,,gas,160827.0,automatic,,truck,"2004 Chevy Silverado LS 1500 4×4 Extended Cab.  4.8L V8 with floor-mounted 4x4 shifter. Fully loaded truck with a long list of comforts and appointments, including full LS trim, locking rear differential, like new tires and more... Inside, the Silverado is roomy and comfortable. Optional bucket seat",ma,41.6338,-71.1808,2021-04-24T16:08:13-0400,21.0,2004 Chevrolet Silverado,7000.0,-1795.0
https://nh.craigslist.org/cto/d/gloucester-2013-toyota-rav/7312294996.html,new hampshire,14900,2013.0,toyota,rav4,new,gas,65865.0,automatic,4wd,suv,This 2013 Toyota RAV4 is by far the cleanest example in New England. It is perfect in every way.,nh,42.615301,-70.69989,2021-04-25T09:56:08-0400,12.0,2013 Toyota Rav4,14500.0,-400.0
https://annarbor.craigslist.org/ctd/d/chesaning-2009-gmc-yukon-xl-4wd-4dr/7307210557.html,ann arbor,10995,2009.0,gmc,yukon xl,,gas,189674.0,automatic,,,"WE HAVE OVER 500 VEHICLES IN STOCK!   See our entire inventory at WWW.SHOWCASEAUTOSALESLLC.COM YOU CAN REACH US AT (989) 845-1091.   SHOWCASE AUTO SALES, LLC  12750 WEST BRADY  CHESANING, MICHIGAN 48616  WWW.SHOWCASEAUTOSALESLLC.COM   WE ARE OPEN MONDAY-FRIDAY 9AM-8PM.  AND SATURDAYS FROM 9-4:30!!! ",mi,43.1824,-84.1122,2021-04-15T11:47:52-0400,16.0,2009 Gmc Yukon Xl,10995.0,0.0
https://boston.craigslist.org/sob/cto/d/taunton-ford-trucks-paid/7314146289.html,boston,5000,1996.0,ford,bronco,,gas,110800.0,automatic,,,Wanted!!! Cash Paid 1980 to 1997 Ford Trucks! Broncos F150 SVT Lightning F250 F350 F-Superduty F450 dump trucks plow trucks flat beds any condition! Will pick up asap with cash with or with out title! Call Or Text  show contact info  send pictures and info! Thanks can be rusty crashed anything daily,ma,41.905,-71.1026,2021-04-28T21:10:30-0400,29.0,1996 Ford Bronco,13750.0,8750.0
https://yubasutter.craigslist.org/ctd/d/yuba-city-2003-chevrolet-tahoe-lt-4wd/7313015860.html,yuba-sutter,10995,2003.0,chevrolet,tahoe lt,,gas,179214.0,automatic,4wd,,"2003 CHEVROLET TAHOE LT 4WD  VIN# 1GNEK13T73J274507  ENGINE: 5.3L, V8  MILEAGE: 179,214  DRIVETRAIN: 4WD  TRANSMISSION: AUTOMATIC  MODEL :  TAHOE LT  FEATURES: •ABS(4-Wheel) •Air Conditioning •Air Conditioning, Rear •Power Windows •Power Door Locks •Cruise Control •Power Steering •Tilt Wheel •AM/FM ",ca,39.148675,-121.584093,2021-04-26T13:36:21-0700,22.0,2003 Chevrolet Tahoe Lt,10995.0,0.0
https://nh.craigslist.org/ctd/d/londonderry-2016-gmc-acadia-sle-awd-4dr/7315755584.html,new hampshire,21995,2016.0,gmc,acadia,,gas,40847.0,automatic,,suv,"2016 GMC Acadia SLE 2 AWD 4dr SUV     Offered by: Marks Discount Trucks & Auto Sales — (603) 968-5354 — $21,995     All vehicles subject to prior sale. We reserve the right to make changes without notice and are not responsible for errors or omissions.  All prices exclude government fees and taxes a",nh,42.914352,-71.389906,2021-05-02T11:20:01-0400,9.0,2016 Gmc Acadia,19988.0,-2007.0
https://tampa.craigslist.org/hil/ctd/d/tampa-2011-chevrolet-chevy-silverado/7314957974.html,tampa bay area,18995,2011.0,chevrolet,silverado,,other,137736.0,automatic,fwd,pickup,"2011 Chevrolet Chevy Silverado 1500 LT Crew Cab 2WD     Offered by: Avin Enterprises Inc — (813) 530-2318  — $18,995     Visit Avin Enterprises Inc. online at www.avinenterprises.com to see more pictures of this vehicle or call us at 813-232-3212 today to schedule your test drive.$$$$$$$ Easy Financ",fl,27.999033,-82.459702,2021-04-30T15:09:41-0400,14.0,2011 Chevrolet Silverado,16955.0,-2040.0
https://newhaven.craigslist.org/ctd/d/new-haven-2018-audi-q5-premium-sport/7303037271.html,new haven,29990,2018.0,audi,q5 premium sport utility 4d,good,gas,22574.0,other,,suv,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ct,41.31,-72.92,2021-04-07T08:31:32-0400,7.0,2018 Audi Q5 Premium Sport Utility 4D,30790.0,800.0
https://elpaso.craigslist.org/ctd/d/el-paso-2016-chrysler-town-country/7316720411.html,el paso,8500,2016.0,chrysler,town country,,gas,89498.0,automatic,,van,2016 Chrysler Town & Country Touring ☎ 915-228-4203 Call or Text                                   Exterior color:                      Gray                                                  Engine:                      3.6L V6 DOHC 24V                                                  Mileage:       ,tx,31.8108,-106.24,2021-05-04T09:02:39-0600,9.0,2016 Chrysler Town Country,14595.0,6095.0
https://keys.craigslist.org/ctd/d/tavernier-2019-hyundai-sonata-sel-sedan/7306147864.html,florida keys,20990,2019.0,hyundai,sonata sel sedan 4d,good,gas,22776.0,other,fwd,sedan,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",fl,25.08,-80.44,2021-04-13T11:01:10-0400,6.0,2019 Hyundai Sonata Sel Sedan 4D,20990.0,0.0
https://omaha.craigslist.org/ctd/d/fremont-2011-chevrolet-chevy-silverado/7311848045.html,omaha / council bluffs,20500,2011.0,chevrolet,silverado,,other,134857.0,automatic,,pickup,"2011 Chevrolet Chevy Silverado 1500 Crew Cab LT Pickup 4D 5 3/4 ft     Offered by: Tailgate Motor Co. — (402) 620-6122  — $20,500     Business Hours: Monday-Friday 9:00AM - 6:00PM Saturday 9:00AM - 3:00PMCALL / TEXT 402-620-6122The purchase of your next vehicle is just a small part of the buying exp",ia,41.424186,-96.499908,2021-04-24T09:50:27-0500,14.0,2011 Chevrolet Silverado,16955.0,-3545.0
https://cnj.craigslist.org/ctd/d/parlin-2019-chrysler-300/7314581910.html,central nj,22774,2019.0,chrysler,300 limited awd,,,35835.0,automatic,,,***Call Us for more information at: 732-316-5555***  Visit us online www.paylesscarsnj.comPayments as low as $49.00 weekly - Down payment as low as $499.00 - Buy Here Pay Here... 100% Guaranteed Approval - Everyone Drives! Why Buy from Us:  -First Time-buyer program -Rates as low as 2.99% -Please re,nj,40.46865,-74.29699,2021-04-29T19:05:26-0400,6.0,2019 Chrysler 300 Limited Awd,22774.0,0.0
https://roanoke.craigslist.org/ctd/d/summerfield-2015-chevrolet-silverado/7314584225.html,roanoke,47955,2015.0,chevrolet,silverado 3500 high ct,,diesel,153387.0,automatic,,,2015 CHEVROLET SILVERADO 3500 HIGH CTRY CALL Brookbank Auto Exchange: (336) 644-7347   For more info go to: www.brookbankauto.com     SELLER'S REMARKS: CHECK OUT THIS SHARP LOOKING CREW CAB LONG BED 2015 CHEVROLET SILVERADO 3500 HIGH COUNTRY 4X4 WITH THE 6.6L DURAMAX ENGINE AND ALISON TRANSMISSION. ,va,36.2245,-79.8901,2021-04-29T19:11:01-0400,10.0,2015 Chevrolet Silverado 3500 High Ct,47955.0,0.0
https://stockton.craigslist.org/ctd/d/stockton-2011-mercedes-benz-class-300/7311476285.html,stockton,9995,2011.0,mercedes-benz,c-class,,gas,130737.0,automatic,,sedan,"2011 Mercedes-Benz C-Class C 300 Luxury 4dr Sedan     Offered by: Reys Auto Sales 2 — (209) 348-0524 — $9,995       Reys Auto Sales 2    Year: 2011 Make: Mercedes-Benz Model: C-Class Series: C 300 Luxury 4dr Sedan VIN: WDDGF5EB5BA496887  Condition: Used Mileage: 130,737  Exterior: Charcoal Interior:",ca,37.95868,-121.27473,2021-04-23T11:22:54-0700,14.0,2011 Mercedes-Benz C-Class,10899.0,904.0
https://danville.craigslist.org/ctd/d/summerfield-2019-ford-f250-super-duty/7306500044.html,danville,57993,2019.0,ford,f250 super duty lariat,,diesel,112446.0,automatic,,,"2019 FORD F250 SUPER DUTY LARIAT CALL Brookbank Auto Exchange: (336) 644-7347   For more info go to: www.brookbankauto.com     SELLER'S REMARKS: LOOK AT THIS LIFTED CREW CAB SHORT BED 2019 FORD F250 LARIAT 4 WHEEL DRIVE WITH THE POWERFUL 6.7 POWERSTROKE DIESEL. IT HAS A 3.5"" LIFT WITH 24X12 FUEL WHE",va,36.2245,-79.8901,2021-04-13T22:00:35-0400,6.0,2019 Ford F250 Super Duty Lariat,57993.0,0.0
https://denver.craigslist.org/cto/d/denver-2013-toyota-camry-se/7315511066.html,denver,13000,2013.0,toyota,camry,like new,gas,68000.0,automatic,fwd,,Selling my 2013 Toyota Camry Se 2.5. We are the 2nd owners and this car is in excellent condition in and out. Looking to get into something bigger. We’ve owned this car for 6+ years now and has been great. Clean interior and minor dent on exterior right fender (pictured). Asking 13K and is relativel,co,39.838,-104.9988,2021-05-01T15:15:29-0600,12.0,2013 Toyota Camry,10990.0,-2010.0
https://eugene.craigslist.org/ctd/d/eugene-2011-nissan-titan-crew-cab-sl/7311476348.html,eugene,20990,2011.0,nissan,titan,,other,112528.0,automatic,4wd,pickup,"2011 Nissan Titan Crew Cab SL Pickup 4D 5 1/2 ft     Offered by: Best Value Automotive — (541) 287-7244 — $20,990       Best Value Automotive    Year: 2011 Make: Nissan Model: Titan Crew Cab Series: SL  Pickup 4D 5 1/2 ft VIN: 1N6BA0EC7BN319794 Stock #: N19794 Condition: Used Mileage: 112,528 MPG: 1",or,44.083056,-123.153025,2021-04-23T11:23:00-0700,14.0,2011 Nissan Titan,14696.0,-6294.0
https://longisland.craigslist.org/ctd/d/massapequa-park-2016-toyota-4runner-4wd/7314360804.html,long island,29977,2016.0,toyota,4-runner,,gas,106499.0,automatic,4wd,wagon,"2016 Toyota 4Runner 4WD 4dr V6 Limited (Natl)     Offered by: South Shore Auto Brokers & Sales - WHOLESALE PRICING TO PUBLIC! — (516) 595-0819  — $29,977     ATT PLEASE CALL OR TEXT TOO CK AVAILABILITY AND TO MAKE AN  APPOINTMENT TO VIEW ANY VEHICLE THANK YOU RICHIE 516 8086300 ALSO OVER 70 PICKS ON",ny,40.668983,-73.428787,2021-04-29T12:23:11-0400,9.0,2016 Toyota 4-Runner,32950.0,2973.0
